Subject;Menu;engagement;memorization;attraction;workload;Duration;engagementDistance;memorizationDistance;attractionDistance;workloadDistance
92;Ephemeral;37,71286704;8,128529992;31,09805212;25,20072875;1492000;410,3568057;402,3362942;1044,409761;439,2014801
93;Ephemeral;61,13171791;5,311643215;33,78805112;20,95150614;1031000;580,8431834;374,863538;972,8427658;516,6111505
94;Ephemeral;32,20417822;20,48392236;9,543090213;65,56690635;1617000;476,7169147;339,0607691;964,7801548;611,2835893
95;Ephemeral;20,11415343;19,09281125;19,11125536;37,60369695;2204000;506,2519841;331,0310275;1336,126237;593,4180337
96;Ephemeral;19,69650447;35,0064184;50,70234365;57,56141017;1234000;591,1842814;421,1999582;1077,842174;518,6633398
97;Ephemeral;66,22195108;21,13451934;42,88337735;24,74689537;2129000;618,7231865;478,1742936;954,2738747;455,4768347
31;Glowing;38,98324761;20,18599681;40,09698684;38,81277359;1601000;407,9814382;401,1381028;1017,931817;445,6800461
32;Glowing;43,73208969;16,52559069;55,7245765;42,86523806;2601000;491,0220169;469,2819409;1196,740916;664,0337146
33;Glowing;34,28021663;20,99065206;30,62359547;26,48079645;1437000;455,135084;377,0967896;927,8113106;497,7606711
34;Glowing;37,91135321;33,78830934;23,75409601;47,94281272;8012000;885,534313;1300,177734;1752,642506;1110,74055
35;Glowing;10,47078847;48,93750024;-4,260517959;32,97092795;902000;663,9913389;520,6800271;1094,274624;540,900793
36;Glowing;28,6660062;34,5025653;17,97691807;43,00067984;1598000;470,6181853;567,8989482;832,5353334;659,9723152
37;Glowing;50,58359111;14,10205034;-37,20933162;26,78550679;2300000;729,9858056;414,831282;1042,335594;527,4502348
38;Glowing;39,13474467;26,18278017;13,97058726;23,19301645;2199000;464,5337456;525,9203566;1162,123917;465,0208968
39;Glowing;12,23126683;18,12157203;31,10331903;26,17887752;1801000;588,5130358;410,5316573;1163,068106;574,2194824
40;Glowing;17,78824796;28,13914792;27,58283593;51,92518939;2301000;435,1360748;364,5570927;1091,505764;506,8108487
41;Glowing;21,68420182;10,14510455;16,28984565;31,99153882;2199000;474,8591212;471,6025816;936,8340278;448,0567978
42;Glowing;48,36554147;15,71911881;33,40399534;29,37597778;3102000;688,8678143;412,8791142;1268,15073;502,6074748
43;Glowing;33,04105752;21,24504168;20,70392675;33,86853002;1598000;442,2037771;430,3368037;881,3558213;671,160573
44;Glowing;65,11479179;13,82741332;-45,57557041;44,11026586;2000000;831,6790167;492,3479259;1146,869655;548,0560998
45;Glowing;62,94282698;17,46814036;-8,373771058;20,83306539;3500000;752,2200854;696,460197;1113,220998;540,3900234
46;Glowing;47,88163091;40,66649101;46,25547029;61,04723954;1899000;685,5245289;672,5355478;1118,832485;785,7034995
47;Glowing;27,77160877;33,94262422;6,755195064;33,92157909;11000000;952,1725728;1269,201442;1983,397426;1102,498015
48;Glowing;23,94020496;12,0257678;9,75793862;21,32676864;1801000;442,9758817;423,5465608;1337,255816;598,8125572
49;Glowing;44,51743177;29,79882605;2,344934718;56,90114105;3801000;586,8925637;795,0677641;1389,449149;714,2118773
50;Glowing;24,67915302;31,36897733;-40,25096584;43,06380212;2902000;532,4471517;780,7442423;1210,182424;634,3797027
51;Glowing;43,19775905;29,13077393;-22,23727935;29,89672157;2598000;589,2804193;600,9508229;1249,324929;475,418293
52;Glowing;8,675788831;29,37659308;20,92257715;20,1395113;2399000;678,8953999;755,0731898;995,744865;737,4141521
53;Glowing;16,80268147;33,27293866;18,14020604;77,53085446;1625000;456,2281245;366,9498823;933,5843509;677,5189384
81;Glowing;23,21139605;21,59631227;4,899181363;24,93845106;1691000;431,2834368;390,5197048;1075,240086;430,8683983
82;Glowing;13,2405327;34,64822557;59,93741571;37,16176802;1808000;523,8004444;541,4962272;1406,060989;516,3792307
83;Glowing;38,20504284;16,99440622;-57,50592852;38,00778675;1504000;502,0274993;419,1592422;1529,220047;483,2175971
84;Glowing;55,53125896;10,79579716;7,898620411;15,29587899;1336000;568,1650216;531,0096928;974,3957238;647,3471853
85;Glowing;17,76537266;25,19483924;-9,428264471;36,61229089;1363000;507,6992288;349,530207;939,0412425;466,94454
86;Glowing;27,65756846;14,02571194;37,43297941;22,72878571;1731000;433,824648;344,568353;883,0811243;576,6691222
87;Glowing;47,77614523;22,9239423;-12,74499019;23,02552728;1722000;501,3512521;398,9964854;1128,202623;561,0013827
88;Glowing;4,674404839;11,47098295;-56,74951835;36,50219737;1786000;759,6069771;472,2303772;1133,555952;575,6227531
89;Glowing;21,09665097;21,29231736;4,195777608;48,92851623;1348000;488,9441482;381,8857089;837,227618;668,233951
90;Glowing;22,52191343;8,68657249;-43,12776548;26,27486654;1648000;419,6048988;479,0894629;1270,410277;457,3953773
91;Glowing;42,22702961;16,76193201;18,32257498;63,36743617;2886000;628,357192;406,8763876;1080,285911;613,5297909
92;Glowing;32,8326874;17,30119808;-1,86053796;37,54669781;1442000;449,4315212;411,7819895;1361,310789;388,4364999
93;Glowing;66,62373684;12,07159877;-4,619193712;27,6319027;1500000;802,4247003;438,5070429;836,0165212;478,4555799
94;Glowing;48,94717103;6,413780772;55,7128337;21,36955121;2207000;545,2689237;414,8501208;1205,833203;558,9873237
95;Glowing;18,91164083;20,03951119;-41,08272693;20,64696891;1488000;445,5783282;406,8289585;1154,616437;583,046219
96;Glowing;16,00697494;45,27221092;-57,38707519;80,471607;1551000;471,5589885;605,0384309;1373,857135;784,4837934
97;Glowing;69,55387494;26,37277017;1,939771366;24,72592719;1906000;667,0027313;552,1932599;1120,249128;491,4648404
31;Greyscale;37,34155971;19,58905935;-29,58335142;13,81504475;1800000;486,8380911;361,7963893;1035,370657;596,7324212
32;Greyscale;28,22153722;37,94571013;-23,1576885;71,87084076;4301000;441,5074306;730,5936538;1623,018962;1059,206645
33;Greyscale;37,61748671;14,98218024;13,32692594;21,83028164;1149000;332,0722375;441,7196703;920,896836;557,7143335
34;Greyscale;32,60729548;21,10539639;-18,38060183;35,21617307;4234000;484,0129889;540,3567299;1187,525902;738,9484336
35;Greyscale;23,80267827;26,29021064;18,48090273;46,25783147;1101000;384,2699901;412,9417712;1186,910438;648,7786009
36;Greyscale;41,20698457;9,106146268;-0,049675019;16,49141796;2200000;356,068831;438,6064628;1021,821813;544,5013293
37;Greyscale;30,67328256;21,53734231;17,26236222;35,64833407;2699000;546,4123761;406,7497316;1226,581001;496,6146927
38;Greyscale;21,21143936;44,53248061;4,171815845;36,79279647;5101000;594,6026337;958,4046437;1710,290607;831,5936001
39;Greyscale;22,8227269;11,03129109;-25,56688826;13,8202641;2101000;387,1687333;431,9819556;961,5886271;577,4566456
40;Greyscale;34,54050699;10,93667094;4,227595642;28,50798825;1898000;350,7957;412,5606081;1059,355431;448,532538
41;Greyscale;17,16027187;19,17711258;-5,586544358;33,94057028;1800000;423,074355;359,8250756;867,4173717;539,5690042
42;Greyscale;64,66354431;5,203348105;-1,177241889;10,27291502;2199000;592,8756139;577,7530709;1102,12647;662,2961317
43;Greyscale;11,61962922;63,11546409;15,94132413;54,91167154;1500000;589,0280139;913,9233425;984,6941585;721,092778
44;Greyscale;29,61385651;23,43232286;9,499888151;29,64605251;1902000;389,4765569;393,7860928;959,2752599;466,7047946
45;Greyscale;25,5796618;38,50151725;-5,453551447;35,42583821;2000000;389,4460606;606,7540513;1177,167592;630,2799584
46;Greyscale;51,28083323;12,11358603;55,92348779;11,09174162;1601000;437,6390669;473,1196701;1192,821831;627,6582881
47;Greyscale;38,01214313;20,87984584;6,001605445;35,76630903;4500000;472,4044817;436,6074282;1335,045136;836,1936376
48;Greyscale;29,65524169;15,84425802;-7,155961597;47,6486548;2000000;382,710533;383,7868416;1164,830169;568,8828744
49;Greyscale;40,98347627;39,28548977;-12,05272335;39,7798145;2301000;490,27582;797,5729212;927,4055108;626,3384398
50;Greyscale;43,78354587;17,74553578;31,016839;18,76733536;2699000;443,5816447;423,7615505;1129,936915;516,9258881
51;Greyscale;55,2533344;27,79934977;-4,897810762;32,43424263;2801000;632,458318;478,6483226;1313,214249;481,2972026
52;Greyscale;12,19646012;11,65924721;30,72005732;9,279700848;2699000;588,3611917;410,7345939;1057,499677;661,6898338
53;Greyscale;36,13945947;15,02801181;-17,04256207;16,15264017;1989000;400,9634292;452,7234037;1132,91907;624,3688993
81;Greyscale;24,50326977;41,21661186;-28,87765598;35,57380591;1699000;428,0858402;591,5851104;1013,898535;484,4745602
82;Greyscale;27,48045694;28,74510592;-13,60642346;75,54643872;984000;452,1166292;395,4856337;842,3899038;819,9382808
83;Greyscale;29,90967025;38,26142447;38,37762794;82,84237717;1082000;456,7181312;640,1981401;1146,680462;868,5360563
84;Greyscale;31,08429772;10,43456752;-9,096027305;23,0222902;4051000;750,0868111;483,2617548;1380,800191;563,6243867
85;Greyscale;16,70501128;16,22885975;28,48132949;9,502548189;2328000;452,1440205;439,3167842;1017,966382;604,6110755
86;Greyscale;34,70708602;5,170339265;-20,79056561;9,665687726;1676000;401,8875725;605,6979652;1121,010145;716,7625607
87;Greyscale;28,56961578;36,52010835;22,72676405;38,7553312;1770000;342,9069177;392,1430858;899,2438525;455,0892737
88;Greyscale;16,04443662;33,1117937;3,220775129;40,78783826;5973000;551,7344049;904,3314808;1552,257038;1043,364845
89;Greyscale;62,96416443;12,75730285;5,442555055;10,57195313;2262000;725,1853387;433,579711;1023,458608;678,6618282
90;Greyscale;35,72258786;13,2015414;-35,60479204;23,43449356;1793000;444,0769225;394,576392;992,7032024;457,3487495
91;Greyscale;42,67912401;33,92268686;-13,4985761;40,4063575;4031000;433,7468192;886,1900707;1538,078191;818,2790379
92;Greyscale;55,20713559;20,65553904;-1,717128993;23,78963932;1469000;513,1426839;392,7384257;866,4554522;529,6171475
93;Greyscale;44,03881844;14,27450453;-12,7636271;30,34291914;1391000;341,3637554;423,151583;1124,09158;734,459526
94;Greyscale;35,7148052;45,91231662;20,64349754;67,33654676;1707000;704,0503771;639,5579239;1085,307056;636,4318438
95;Greyscale;24,24468925;41,22630669;-19,82529225;44,16250518;2867000;427,0575345;699,6367177;894,0717482;767,9930766
96;Greyscale;12,08798705;19,31967865;44,61159095;31,41320593;1133000;500,6713157;380,5029647;1132,557289;460,5272635
97;Greyscale;62,58678009;32,21011198;14,24935831;40,95373641;2473000;559,3222634;668,8553973;1053,222683;721,2483466
31;Highlight;56,88444946;38,66473481;-5,026572337;51,55098931;1703000;661,6454357;535,4328823;1318,657848;524,6548386
32;Highlight;52,78899652;27,57402384;18,88151713;51,05524463;5000000;694,8333061;656,8394901;1602,391821;1187,926798
33;Highlight;13,37933637;8,263268661;0,016845747;9,942779913;2453000;501,2603055;556,3046443;974,9682134;707,3742489
34;Highlight;38,63678828;24,44277211;21,82804489;36,72643782;8941000;1124,119175;995,2374182;2207,981975;1008,342238
35;Highlight;20,70112305;47,24953689;70,09421578;43,62319262;1000000;585,2575796;517,2213762;1597,058919;427,8448344
36;Highlight;16,25994939;14,95930417;-14,11621302;22,70415678;1300000;500,9871723;570,5280459;1057,877007;483,0804935
37;Highlight;20,42593196;46,97053798;-2,066069014;50,84873246;2000000;467,6902644;633,7871663;908,4379348;877,8481342
38;Highlight;44,8560464;13,6917945;-1,3541385;42,14293596;2000000;572,3148147;432,8453381;1225,422899;718,6442682
39;Highlight;25,72640712;17,0891699;42,03953997;17,53699756;1898000;708,4252936;566,8887454;1426,332612;558,7029241
40;Highlight;48,38155241;12,80863219;-7,5521787;22,71636505;1801000;542,3979162;547,7820396;862,5567912;583,951702
41;Highlight;32,41680088;23,93796526;5,74944379;21,28973368;2000000;419,1486348;587,4921887;923,7944982;534,2729017
42;Highlight;58,69446824;26,65907572;-48,53236969;35,4192796;3203000;1074,75632;707,0619888;1479,00082;573,0360522
43;Highlight;16,16338789;42,32617998;2,636930836;45,34833328;1699000;488,6145642;512,918403;1015,714427;502,0666606
44;Highlight;24,03946625;41,81940941;-39,57643358;31,0169123;1800000;426,7637158;613,2188115;1143,026566;504,9865815
45;Highlight;41,78468988;24,70724411;-34,25824325;31,15315072;2500000;466,3263613;635,5588359;1084,04807;541,4084655
46;Highlight;54,32862402;5,44172745;-7,036021741;31,85409454;1801000;646,4723044;625,0251046;1092,622387;501,8138978
47;Highlight;24,83767917;27,62548644;-3,836349088;41,45101392;2402000;532,6261102;520,9915544;932,8795686;515,6209019
48;Highlight;21,57134254;7,966381527;19,24200422;22,86790794;1899000;541,4463735;594,3595566;1091,58574;530,1841503
49;Highlight;60,17739898;3,517083589;17,56225515;34,90722984;2301000;654,3216157;698,9187205;884,7988791;493,4629528
50;Highlight;28,43425965;29,11072034;1,754325297;31,96498891;3098000;503,6099143;567,6141065;1019,603262;548,2588805
51;Highlight;42,94458523;31,70784979;37,91789726;48,73080225;3000000;534,6731802;583,2156152;1395,230635;697,6984583
52;Highlight;11,07762935;33,24601157;-20,29780249;21,47508636;3301000;649,7422664;655,7355814;1134,550858;529,3656078
53;Highlight;34,81405748;17,00085262;-29,38586068;17,01753913;3524000;510,523879;491,135889;977,8243781;542,3340658
81;Highlight;22,8858565;27,03889741;-18,21837064;42,99140301;6285000;616,9188311;926,0780449;1597,982472;1054,708227
82;Highlight;25,42792006;37,7915008;19,71962755;41,93141957;1520000;452,8009764;532,5744157;1205,361836;509,7573154
83;Highlight;49,77516664;19,78763987;-21,42499885;39,24715923;1582000;509,680443;528,038437;1087,292629;619,5647936
84;Highlight;34,49542837;6,729241159;-52,43745944;13,37973313;1296000;566,0510879;655,9817426;1275,493575;748,0855166
85;Highlight;15,90090459;45,98766536;8,265659705;32,48730565;3011000;629,0083336;912,120285;1245,007471;820,755373
86;Highlight;24,00279112;18,43518095;-13,33560536;35,1154027;1660000;490,2785636;474,1337097;851,4829834;607,5334954
87;Highlight;42,39417934;39,54816196;56,09101156;29,13787113;1598000;589,5973745;741,4243818;1464,180917;514,854668
88;Highlight;28,10100676;23,65192629;50,37915856;35,78895917;1820000;515,0065305;474,9496464;1226,939779;471,0067186
89;Highlight;44,13004236;18,77536743;-3,809406391;33,49815965;2195000;506,2535823;478,0579163;1193,078042;504,9118106
90;Highlight;21,36712612;27,3106877;-30,82542057;44,3814002;2133000;486,7785365;495,2465797;965,3862618;640,1094721
91;Highlight;38,43953351;18,50598206;-39,80196981;29,79442746;2859000;457,9542486;636,9272549;1082,489721;464,5381925
92;Highlight;26,84723057;11,22320699;-45,36858672;22,55087503;1321000;428,9309038;477,4628047;1423,797296;589,6734519
93;Highlight;44,65056072;7,598755823;-58,00631781;31,86065743;1590000;493,680454;680,6282606;1054,206877;452,4838802
94;Highlight;38,62310661;11,81142551;-17,61639427;15,60241219;1933000;692,6893195;462,6745454;957,8835065;519,0324804
95;Highlight;20,08402723;40,14267653;2,725049485;29,64567548;3832000;632,7240431;925,9450036;1409,957183;645,374643
96;Highlight;18,9164622;34,36262209;11,82188051;44,87875704;1180000;533,3589579;567,4954333;1184,5404;678,2084601
97;Highlight;52,08075942;40,08934234;-18,38827044;63,80816442;3465000;808,1365751;763,0486967;1287,653348;693,2009682
31;Italizing;50,76468397;10,28739852;22,6934227;18,22141412;2098000;650,9769433;650,2523657;1289,08297;751,6907805
32;Italizing;51,17756687;22,50481547;-6,04961331;53,93407289;7500000;863,5955073;553,5227122;1360,006671;1039,783141
33;Italizing;26,17949987;26,93015793;19,46105071;25,06352138;1329000;643,1126815;471,9975132;1458,702742;753,3393656
34;Italizing;45,4159822;28,3175639;9,082268995;31,96473717;9043000;1158,790056;661,2453281;1817,549109;717,7677743
35;Italizing;19,62075311;17,51066177;-4,101473473;10,0107167;2098000;790,2686507;610,1413174;1117,820287;908,2561906
36;Italizing;46,95742423;13,30273139;0,302538098;20,60272204;12402000;1180,226614;832,9502891;2114,999903;976,6734426
37;Italizing;35,63039998;33,27471315;2,947102392;32,97015361;3500000;655,534764;939,8167618;1323,918942;734,7463624
38;Italizing;38,07280193;31,89739967;-6,933119726;30,9878311;4703000;733,7708908;565,4349783;1399,71413;549,3114589
39;Italizing;19,34529194;20,19620548;4,862648668;27,45258209;7601000;737,0076405;529,6779518;1294,887436;705,6115351
40;Italizing;23,75430112;41,49036786;1,358798411;44,79793455;2602000;631,5963561;551,3834549;1521,701202;550,4530119
41;Italizing;26,20353533;23,80712115;-36,37415252;31,53940494;3601000;531,9252644;567,2938594;1882,078923;753,1934248
42;Italizing;35,77863374;18,41402088;-11,22809782;21,01422911;5399000;699,9386347;561,3744961;1284,112504;710,2118024
43;Italizing;40,67869979;24,22526926;-53,42590018;48,85492595;1800000;704,3120297;500,8146292;1586,270559;722,8372532
44;Italizing;32,21541266;31,92394746;-17,13127893;20,45499019;3602000;577,2353473;506,9779348;1148,52508;693,1797227
45;Italizing;24,85860729;20,4451107;21,0617393;12,35575286;6000000;591,8675707;620,0213404;1400,272108;769,1292266
46;Italizing;34,2235338;32,11760446;22,87124487;32,2894665;2301000;603,6551771;528,6357557;1265,535426;687,2701765
47;Italizing;22,41773931;23,31032834;11,10254331;32,64999376;2301000;683,9510951;637,5681073;1204,370722;848,2023946
48;Italizing;24,13576915;29,59638637;28,04434141;39,35599835;2898000;647,3071283;718,987438;1283,34122;836,2413402
49;Italizing;35,88516799;17,55835054;-19,11247117;46,02529384;3602000;596,3468785;545,119706;1471,703377;701,2278588
50;Italizing;24,1312945;23,26318613;16,90490274;30,50867767;4300000;542,4401717;470,8177843;1541,431488;578,8015038
51;Italizing;42,81876671;16,43497765;43,58235002;23,93611126;3500000;722,4315143;559,7164756;1343,92084;549,9189186
52;Italizing;9,905553624;21,98297939;2,635101961;22,24641468;5898000;864,5076247;492,9232828;1263,847286;618,6771895
53;Italizing;36,71015336;28,27085444;0,808904091;57,57257544;2051000;540,2544743;582,6906525;1126,049324;674,3635823
81;Italizing;35,98819299;16,86741042;30,4395827;25,22151776;5071000;572,1068733;605,0244851;1810,653983;642,1247899
82;Italizing;33,38089828;23,51128619;-13,1097973;20,9199203;5758000;600,7433222;685,2489704;1366,610799;766,4258396
83;Italizing;39,5696103;30,65224684;16,57628017;43,75567855;3157000;542,5119828;497,8754893;1382,075062;673,6182028
84;Italizing;43,02263345;6,404390358;-27,11169977;17,48472129;1477000;650,9922887;746,6626286;1444,211175;689,6049861
85;Italizing;25,35656572;28,21880389;10,32820408;29,44364365;3574000;535,0544628;676,1763645;1265,566108;593,67125
86;Italizing;32,71308345;25,03194582;-5,443282211;42,52903323;7113000;704,6005549;681,0815204;2008,161568;931,1756256
87;Italizing;32,85993656;37,44828405;-36,15535954;54,63240275;2355000;515,6790719;453,5353189;1290,869644;685,4078523
88;Italizing;44,90124188;28,32214473;-9,811568714;31,85080708;8027000;930,7008916;675,9728083;1693,611486;852,302268
89;Italizing;23,47104828;44,49947368;-35,88014277;58,76779009;3898000;556,5213251;708,7300853;1159,974575;804,3832302
90;Italizing;22,19099745;29,37878275;3,087365555;57,91520321;4609000;732,7090218;603,4644702;1194,360794;826,1709249
91;Italizing;53,74814471;20,25305378;-11,37149542;41,13716622;6468000;1137,933251;618,8691515;1395,188197;726,0689657
92;Italizing;31,82999092;13,90947746;-44,40728291;42,02631892;2297000;592,4106287;623,4923499;1419,450124;570,1124389
93;Italizing;73,09903397;11,91574711;10,85535956;18,51257385;4304000;1237,848759;782,5819457;1604,385081;768,6822761
94;Italizing;32,02545042;20,6548119;-20,06570324;29,68310258;3860000;562,4963899;537,0939802;1410,628527;591,0237151
95;Italizing;34,55035259;28,0436061;2,426192785;19,8422098;2422000;548,5165714;545,9384619;1332,468247;658,2690082
96;Italizing;41,47958955;25,44603064;11,23495385;36,71517306;6402000;796,0778642;629,3932677;1512,785715;792,7090734
97;Italizing;47,31303452;43,23972616;24,94905079;48,82800276;6750000;857,9589056;808,4509212;1300,926452;845,0986883
31;Leaf;32,70315468;45,46111701;-18,60340539;44,72950206;7199000;576,4978915;767,5581168;1579,525949;822,2873548
32;Leaf;50,80478468;28,98061887;-17,26381212;41,73110808;6500000;881,100736;658,2114661;1642,295037;729,3131944
33;Leaf;38,41375757;22,72608919;-3,290915929;34,60116145;7262000;715,6666189;655,59078;1655,310076;690,1768588
34;Leaf;46,64312172;18,03106158;13,69933996;55,81853753;4266000;764,4866251;688,777914;1559,249594;796,0190639
35;Leaf;62,55821403;14,59204856;-14,12142503;21,14213035;2301000;696,4231641;853,168971;1598,021376;810,553971
36;Leaf;49,60910697;9,219956245;32,49509572;25,27421595;4399000;661,833978;786,5583567;1339,577568;737,0910174
37;Leaf;30,15252387;49,88822573;16,04257602;62,12617544;5601000;986,6056533;822,8492703;1581,370232;905,5447576
38;Leaf;32,93406193;38,9192268;28,76012115;30,42083704;5200000;651,1909838;597,1320696;1514,550976;719,6887288
39;Leaf;16,86407879;24,86600908;28,58356169;22,62111401;4300000;909,6143939;591,155606;1448,063006;761,7273123
40;Leaf;25,66307717;34,46029599;10,85839931;25,41928476;7301000;780,5951282;808,144911;1391,466066;754,0791376
41;Leaf;58,15176402;23,99182511;-39,68514647;23,21801757;3500000;700,6845167;621,2589514;1482,155748;696,3864074
42;Leaf;32,8256003;25,54353536;18,07319668;36,49576671;6199000;636,7199802;705,8228828;1550,010412;810,8315692
43;Leaf;20,42155518;42,74545388;16,45003546;32,77001457;9000000;783,9169937;756,411761;1451,030467;835,6526298
44;Leaf;25,46097047;38,34977867;-22,30003622;29,60141428;5000000;635,1679319;714,5311624;1735,97751;654,2548301
45;Leaf;32,60875642;39,80256701;12,76981954;22,00505598;6898000;815,6526214;727,9552907;1484,740318;820,2259134
46;Leaf;36,65739928;43,9708981;1,050861322;48,86583953;4203000;747,3744768;916,5022271;1273,045547;1005,285907
47;Leaf;45,00723803;13,29770731;1,992643342;22,3653689;5801000;769,2157642;777,065679;1457,234154;676,8343103
48;Leaf;37,18835617;28,15775035;33,82793371;46,871305;5601000;606,2826895;625,3227322;1266,762783;900,4351462
49;Leaf;24,4375501;39,67359172;-24,68099665;52,68740613;4398000;827,9477193;674,5552554;1385,603926;1139,301977
50;Leaf;33,70982458;23,68581804;-0,627501626;26,34022736;4117000;730,020934;674,6473481;1491,070879;693,5295939
51;Leaf;42,60008865;34,23392255;17,85027235;34,15143244;6301000;725,7322061;670,2137532;1470,872793;762,110129
52;Leaf;21,14620126;33,05792693;43,50692471;23,37094643;3601000;878,6517362;609,3521781;1420,176875;868,9235141
53;Leaf;41,56336557;37,20198712;-19,37752314;38,1298009;14562000;972,9189255;961,2678016;2192,527826;937,8721121
81;Leaf;44,10212005;17,6603974;5,490174822;26,70486427;15004000;1182,405924;838,0257067;2163,051217;1079,53632
82;Leaf;46,42798575;51,77570669;-23,00212482;57,02923245;5297000;786,7223604;798,9959694;1442,377977;627,8179624
83;Leaf;38,18316733;39,66963116;-13,25829581;65,19533374;4621000;708,8062946;814,9011601;1421,843483;1154,755811
84;Leaf;38,5858198;15,99285022;20,71587587;33,11080334;4137000;675,9615209;895,6385052;1461,169018;1098,541003
85;Leaf;18,00212592;40,21654264;-4,47892145;31,77284639;9117000;903,0152225;782,5774004;1490,351061;1057,815713
86;Leaf;43,59167954;28,60654201;28,14110331;36,15480186;4804000;733,7102036;637,5627713;1357,662479;869,1962681
87;Leaf;44,95995993;30,53108199;16,79580573;28,11265544;11777000;810,9816531;922,5221434;1549,745269;850,4560539
88;Leaf;25,814331;29,24328779;6,001996915;35,65359065;10430000;670,3879884;691,8915756;1530,034075;1129,683868
89;Leaf;26,67119959;14,5635176;-12,69588933;12,64603037;6012000;723,2849252;735,6485471;1506,586006;1021,653026
90;Leaf;43,40212326;17,41161537;-24,20613365;39,45257374;4836000;952,9379447;741,7792878;1672,834416;804,6608679
91;Leaf;47,05168908;29,38161461;23,84253682;41,41096225;12012000;901,9935197;829,7909992;2162,22806;1044,279557
92;Leaf;38,94059511;44,34541396;-33,41906484;46,49261378;6621000;658,3640229;946,9068984;1678,547495;942,3844342
93;Leaf;42,4382394;16,55254909;12,88599716;14,60375223;9035000;928,6510448;715,0633282;1633,832267;875,1743487
94;Leaf;35,87974057;40,80630609;11,53869687;28,22357938;11937000;943,3160036;1018,500617;1889,1463;959,2156451
95;Leaf;44,29131281;32,48128162;-7,575531748;20,40025757;4769000;729,157838;633,0923922;1326,17005;765,3154158
96;Leaf;44,22459299;30,51372516;32,12154747;51,57599648;3531000;572,2516288;657,2223562;1407,459444;712,6887378
97;Leaf;53,69392821;39,56904372;-21,64083102;48,49898635;5540000;723,0803134;677,4678981;1523,281266;832,7571961
31;Morphing;23,63932504;39,79207733;-11,35194187;39,2807165;2199000;528,6057256;901,5317557;1168,141633;562,049257
32;Morphing;48,42731029;12,9587345;3,58721258;30,2002567;5402000;662,0540078;555,9495471;1379,231998;639,6696751
33;Morphing;41,34881057;15,36756902;-45,01788207;54,95800404;1856000;566,5498551;427,9427386;1567,156574;616,0264954
34;Morphing;27,05262441;15,05020392;-34,9639411;20,12064551;5942000;721,2012396;490,1100187;1413,283736;595,7358175
35;Morphing;39,84724259;13,32364749;5,085282652;19,45987335;1797000;426,7112009;450,2916661;1000,084837;590,6246785
36;Morphing;47,4144103;4,506452455;71,54195458;30,77976841;1602000;537,9197552;646,2337375;1591,722015;550,250384
37;Morphing;57,72282725;9,476649424;19,45376723;17,84148551;2300000;687,7096996;487,9352232;1339,175939;608,1074932
38;Morphing;35,86678927;51,66798553;13,18817183;45,38495114;5301000;665,4906355;1291,558146;1406,081979;932,32995
39;Morphing;40,86087533;16,42569632;28,46119941;22,11067462;5097000;913,7103879;630,1880009;1174,217017;651,3200976
40;Morphing;41,61246529;13,6519678;21,64168517;19,14207067;4200000;909,0824074;469,4124407;972,1322897;619,5903844
41;Morphing;27,17979075;28,36519418;38,3935479;76,4839356;1899000;740,152691;542,3267094;1255,184784;788,1226423
42;Morphing;66,00360664;15,62558052;-9,182807003;28,54989271;8598000;1188,226876;690,6893502;1763,405709;838,1591856
43;Morphing;32,4754707;26,17343851;14,79962253;13,0695073;3101000;613,8798261;649,8997397;1172,70034;688,5551416
44;Morphing;36,06543377;28,41103337;-28,20621629;34,21881891;3199000;478,5497249;491,691365;1157,438944;732,2323248
45;Morphing;44,85703653;19,78438091;14,54800516;26,21689407;4098000;540,5269248;645,5479203;1187,184058;575,4846291
46;Morphing;55,59639694;35,55548418;-7,257463729;39,23099927;2902000;675,4195601;548,7571725;1322,727225;482,0248951
47;Morphing;30,2241381;23,79123173;7,013269966;25,40581268;5399000;772,8565379;785,4110354;1306,013659;633,3620945
48;Morphing;19,59178099;15,98196602;5,997248827;57,72153606;2200000;640,5449599;436,4075163;934,6186563;522,4519979
49;Morphing;52,39147914;14,33137325;19,80922353;47,21878418;3000000;742,1241498;507,0390259;981,779753;654,5650854
50;Morphing;10,90129758;14,69067823;25,79199187;9,845009795;2203000;595,5450157;495,5992555;954,6987463;741,1388891
51;Morphing;42,10300765;24,75836291;2,302341311;28,21971753;2801000;520,2119007;555,7213258;981,6157387;569,401573
52;Morphing;4,096453572;34,86904355;15,96438117;45,01335801;1402000;943,6047331;655,0169467;831,5701435;708,6812322
53;Morphing;25,73771106;53,21076563;-22,56639743;78,08319337;2050000;458,3019256;979,4313433;928,3120258;996,5795157
81;Morphing;41,01197383;4,787440505;44,29381771;5,431617901;2184000;468,2085425;539,8252911;1288,467866;778,3522361
82;Morphing;47,58230279;20,8238958;-53,54896233;62,39944417;2028000;543,7202497;446,1746407;1225,929217;692,480577
83;Morphing;17,83028058;35,79729191;14,90395452;51,30116667;961000;544,1195495;415,3000909;967,8861693;497,6469491
84;Morphing;31,16230163;9,066128338;-24,83211422;32,06231914;1262000;493,1236966;595,8780001;906,3282374;582,6024725
85;Morphing;11,50390412;42,04153382;-23,95901895;13,36527276;1726000;771,6572784;907,4030827;973,6852338;560,5014279
