Subject;Menu;engagement;memorization;attraction;workload;Duration;engagementDistance;memorizationDistance;attractionDistance;workloadDistance
10;leaf;36,97295569;21,48583803;-7,842769984;21,62676407;9742000;807,6969458;825,6556953;1768,288808;818,7740053
11;leaf;36,98612371;29,25439615;4,802669898;27,47897224;31786000;1488,747944;1545,101889;3041,736713;1389,396316
12;leaf;47,63552442;10,55690057;6,863842144;16,01733334;8504000;1214,529834;981,629682;2238,339399;866,05568
13;leaf;26,33807893;35,63857419;-13,00310671;23,40458902;25097000;1390,241985;1623,868468;2662,807138;1187,187208
14;leaf;30,71290248;28,48851239;9,24904486;21,38107748;13649000;810,3840067;864,72196;2139,796651;792,240155
15;leaf;22,44074173;45,52585479;1,636276717;40,33260737;14367000;818,6643739;952,4278525;2099,564131;1201,426858
16;leaf;34,33188288;23,83199573;-15,86736191;22,09016541;20153000;1266,027295;1014,207796;2683,289151;1063,555504
17;leaf;46,98830736;16,53650089;-3,042356345;19,24742196;11196000;1032,074191;996,9873094;1844,601559;811,1561628
18;leaf;41,97860234;34,70682585;-9,481688691;29,55128212;17148000;1258,604994;1138,345008;1867,417392;1010,659689
19;leaf;25,81917335;37,9560904;-10,75347256;40,88186793;15988000;928,3046481;1112,711731;2142,335376;1170,890684
20;leaf;35,4548394;30,87535332;48,09862104;27,56162112;7926000;772,753652;967,2136779;1920,32207;918,8837378
21;leaf;23,15852227;51,26998504;22,48464984;40,55515541;7387000;898,4761101;1109,914125;1684,069646;795,1452412
22;leaf;48,29001155;17,75644393;53,35574904;23,88141454;6656000;876,2617549;861,1052872;2300,383755;770,0491418
60;leaf;17,79567042;44,90178423;-5,481629634;48,15473254;7403000;900,4548553;1118,939276;1729,152225;849,5820544
61;leaf;20,48493719;15,13802049;13,37058745;27,11882708;9797000;853,8438909;842,3031256;1805,863571;784,4086005
62;leaf;31,52903172;28,75667999;8,961497665;32,84128794;16285000;955,1776123;1218,937931;2192,133019;1006,496218
63;leaf;34,39807644;14,66636355;-0,853327294;22,43109703;5797000;753,069645;1009,949108;1570,154308;950,9936271
64;leaf;25,39400682;22,91354997;28,41970697;16,91542138;3332000;881,8126943;983,2312074;1998,726203;989,9158327
65;leaf;33,14101896;29,85051857;-23,92446198;32,16039507;11840000;779,2323673;965,9840136;2447,68287;824,4509622
66;leaf;17,42114499;18,71101986;-3,548205234;19,83955656;8465000;903,0402128;848,0622971;1739,96126;837,2942344
67;leaf;23,56913186;22,21842093;20,10519475;36,93792702;6867000;850,3923628;878,7432862;1553,645479;781,0110558
68;leaf;38,38007198;16,38959554;-7,921157683;17,35105367;5344000;768,2062134;929,7619302;1882,368833;931,1003194
70;leaf;43,84211333;21,36620397;12,98532465;26,4940038;3840000;890,2296373;953,5185017;1861,517641;815,9684917
71;leaf;54,03438902;23,06323318;-7,356595483;46,6179088;7777000;1199,999604;828,1257577;2056,21676;796,8429629
72;leaf;33,14640722;30,2627077;-12,5383958;31,504005;4075000;750,2465639;832,2193823;1864,433549;746,6485463
73;leaf;35,49461788;29,74861232;33,62097259;40,8182993;3777000;859,2771977;785,5530079;1724,686311;676,5514493
74;leaf;32,01346329;24,93886861;50,56800838;34,96721546;4699000;788,1835736;873,3004872;2411,631898;935,1793566
75;leaf;58,24388757;24,77957579;68,94481512;38,17016594;2199000;1124,316851;1164,8134;3194,303676;1037,141837
76;leaf;22,94882766;50,28809121;-34,05416832;50,3062467;7231000;800,9092329;867,1264042;2156,002663;832,3028494
77;leaf;33,54401946;52,04888266;-7,934744166;44,62030004;6613000;1166,925791;867,0507242;1689,303678;761,7228128
78;leaf;51,68503344;45,23720547;-41,82577251;47,05719567;4910000;828,0609365;862,5995221;1919,624926;744,3485904
79;leaf;7,624548794;54,23762802;15,29819257;74,61888653;5980000;1317,678729;1080,620659;1571,240368;874,5140229
2;morphing;48,84038899;24,05728088;3,074218856;21,6242425;11926000;1376,800987;971,8997923;2004,585423;964,8605313
3;morphing;32,92056524;11,9957975;21,81283878;8,304183811;3691000;734,5242753;624,5737473;1490,725554;800,1745038
4;morphing;39,8405711;9,45709025;21,07540378;8,356466304;3828000;775,6587521;643,6968978;1223,55239;777,8212968
5;morphing;25,32610206;24,06062136;-16,57087062;34,23551386;2039000;640,5749876;558,823712;1324,613688;615,3453318
6;morphing;20,75439421;8,960215282;-55,96868885;8,532626418;1993000;750,9523605;622,7311515;2106,621863;735,104334
7;morphing;42,54217145;14,74020881;41,33123669;34,28775481;2812000;746,0783324;572,4558342;1379,13532;638,1616915
8;morphing;23,94078187;24,66753852;-2,73184458;21,35550379;10770000;944,0725079;1110,596554;1863,762153;1126,351268
9;morphing;9,506542032;44,25272152;46,29133671;38,24257848;1855000;898,0582547;777,1262192;1463,107022;587,317318
10;morphing;10,79914525;32,02116933;-8,568209948;20,33249281;2180000;772,4951414;576,4715354;1392,181386;581,4003189
11;morphing;33,21777912;43,26350783;4,734572895;47,79315688;3875000;685,7319257;758,4175267;1579,755513;700,7632193
12;morphing;30,72565931;17,45101718;10,6127323;20,87749422;16254000;1212,663613;1283,945294;2177,49185;1438,873475
13;morphing;32,66067366;34,91077487;7,87985948;41,24656634;11367000;1378,948368;1446,764964;2065,621006;1274,74091
14;morphing;38,46531835;25,9750659;-27,74669771;27,4912182;13269000;1549,568035;841,558907;2614,833712;1160,209561
15;morphing;16,70345653;62,15649114;-22,99995777;37,11870679;2722000;728,5916649;857,5467337;1750,836432;572,6777203
16;morphing;29,53899356;34,55936437;2,574475383;41,77726247;5094000;644,3421747;640,1703692;1599,820853;765,2012856
17;morphing;44,42231953;13,22822735;11,1780728;10,03817946;6918000;805,0313559;782,3905328;1390,593974;638,7884646
18;morphing;39,17415744;20,28695122;3,156507178;25,03642222;50765000;2529,756765;2208,743397;5310,850762;2368,108769
19;morphing;20,98776437;27,05425137;-0,778555098;18,05609187;4222000;697,7728566;625,4388695;1474,025709;566,847495
20;morphing;49,1447756;51,99846161;51,93157208;28,79765665;1500000;746,078954;940,6004472;1791,744991;595,0703867
21;morphing;35,32704182;38,24669441;12,02227095;22,84369513;4296000;918,8182665;921,8892235;1334,510783;599,631418
22;morphing;43,00111017;7,235394323;22,54149584;8,881175599;6344000;976,528971;656,910789;1586,594922;625,9968858
60;morphing;14,05538307;32,14530185;-5,754183137;33,18448075;3449000;852,3564297;624,8409496;1542,231757;588,6142727
61;morphing;21,33510427;17,12258138;18,89627562;29,44968007;2102000;664,0482899;748,3537932;1288,019491;853,4301866
62;morphing;21,37509747;26,00085217;-39,28576948;23,66977975;4540000;679,8637674;805,0834444;1905,101982;668,1869708
63;morphing;20,93714723;19,87693025;5,487114957;28,07899381;7629000;763,6220648;702,2778944;1717,573793;837,9331237
64;morphing;55,53972907;3,00058866;47,47550409;6,154329759;1339000;686,8313662;904,2000453;1558,680087;903,5785988
65;morphing;44,63195511;20,41574378;-19,17043799;35,72250907;3946000;927,0296651;571,9911823;1466,063396;595,5773093
66;morphing;26,39078922;34,82508523;4,224584946;54,694771;5426000;688,8787314;866,1883822;1842,923351;945,8756782
67;morphing;37,87648812;4,038593524;-6,862766384;8,874620624;2051000;598,7045508;862,7606326;1337,367414;802,195103
68;morphing;40,48148841;4,610222803;1,37799165;6,39272353;2472000;585,627928;761,3480305;1348,610111;847,5101634
70;morphing;18,75328675;18,99609973;47,11242719;17,37570359;1793000;696,2537456;644,8447136;1543,44655;661,7271295
71;morphing;63,78228962;16,25453557;-28,45241389;28,73658388;4105000;1121,160477;605,88307;1873,461138;660,3305696
72;morphing;29,84294568;20,56222695;50,31871998;27,25190904;1938000;846,387308;594,2295652;1569,886244;639,3045639
73;morphing;27,56646255;12,0741212;14,67583883;19,51039857;3082000;662,9750876;621,8436574;1266,001247;583,2427411
74;morphing;21,88362726;25,4632295;22,27284747;40,73917381;1887000;584,8611555;576,13323;1620,720942;604,9167178
75;morphing;40,22544552;18,29254981;54,43498202;19,8932275;1715000;743,735208;596,9195151;1672,46978;655,532617
76;morphing;96,80089154;3,699651489;56,21947864;20,02966949;1254000;1838,851873;832,5215137;1643,981276;578,0271572
77;morphing;24,89114196;18,34320541;-5,930692198;28,70737188;1363000;665,2387462;623,4039975;1434,774271;576,8424922
78;morphing;27,89961264;28,68866563;13,18516981;36,31385317;2594000;653,5018215;576,9436036;1294,828967;610,6604295
79;morphing;10,59651327;29,74585792;0,246167561;36,77538705;4063000;858,4753524;711,1685018;1666,896231;703,0011313
2;out-context disappearing;29,72819228;35,48346576;6,251135347;28,59122918;11996000;1023,9496;1288,937167;2605,886034;1059,45941
3;out-context disappearing;37,27004966;17,56159967;49,42104141;21,68882085;2121000;565,5146716;611,5396421;1530,63943;509,6381463
4;out-context disappearing;34,29507163;21,35067583;-25,8677561;29,400378;4153000;501,8662259;586,6430607;1169,37242;596,3485055
5;out-context disappearing;46,53466677;44,57376402;9,767878962;14,44545489;1851000;546,332478;745,8180722;1014,889104;695,8290601
6;out-context disappearing;54,64678241;13,97186708;-35,34246575;20,99324822;2848000;646,9186097;592,8255982;2544,164526;477,1604205
7;out-context disappearing;41,82682425;13,84121452;20,13977896;31,2681573;2473000;543,9046454;666,5767067;1225,601636;596,6820979
8;out-context disappearing;28,83513236;31,85555164;-46,57681441;37,56888056;2371000;524,652646;702,6480745;1647,555122;731,4257262
9;out-context disappearing;51,9219654;6,750230024;-8,474018443;10,38717979;1696000;581,2619022;731,04665;1061,593914;742,5353936
10;out-context disappearing;30,27601324;23,94471634;-1,867191624;24,29467741;4094000;498,2813796;575,9945424;1331,642914;561,2495094
11;out-context disappearing;35,21204406;17,59770219;-13,2249578;26,57492935;4289000;504,0376911;583,4464338;1647,071144;729,0246869
12;out-context disappearing;32,94695917;10,22500814;-16,06288242;17,06761838;3211000;534,2656915;719,6187161;1229,197364;543,9525861
13;out-context disappearing;30,81875676;20,08587456;12,30558492;22,34027876;8422000;783,1929233;710,6731236;1827,363419;742,1062603
14;out-context disappearing;29,51972362;27,66259816;8,366508527;26,18793684;18473000;1167,276139;1226,052422;2324,353821;1126,615494
15;out-context disappearing;42,14423402;24,72051772;28,69593923;24,58654136;3996000;761,8043303;529,5238664;1548,713242;599,4795244
16;out-context disappearing;33,88808646;40,56118626;-4,835618825;26,91575701;5559000;853,2184269;797,9896752;1758,158913;594,4096412
17;out-context disappearing;29,15391635;22,78074911;2,217566135;22,34440911;4879000;540,5094644;771,1979371;1149,795277;606,7122742
18;out-context disappearing;45,91151359;16,68713634;-8,420532699;23,34966182;5000000;666,2566413;740,3649237;1902,383169;610,6699191
19;out-context disappearing;24,40804462;37,83753311;-23,44123008;41,17806851;2105000;531,4425922;595,1345551;1299,030136;558,1491701
20;out-context disappearing;45,80926968;22,56673071;73,31696837;11,66222656;1730000;532,6407472;619,146803;1965,418878;745,2751906
21;out-context disappearing;37,82704742;32,25631942;21,00615174;28,48777129;4293000;636,1696434;593,2844195;1694,563429;481,3268918
22;out-context disappearing;31,84562749;15,7238844;46,56687382;8,548840248;3051000;478,0211976;582,3355816;1661,184067;830,3255263
60;out-context disappearing;15,76545667;53,27131604;16,56315785;30,61678205;2324000;546,7689465;916,5842219;1189,312948;474,2095114
61;out-context disappearing;13,21323511;31,32746965;14,50785796;34,31435263;2101000;570,6935962;541,6589521;1223,455941;538,2758544
62;out-context disappearing;37,92294876;27,15503712;-42,26348219;18,62510735;3500000;744,2277125;612,7776944;1351,67693;551,6477044
63;out-context disappearing;37,91519122;11,51432227;-20,27870081;18,15217035;3597000;492,0944763;636,1413017;1432,301837;542,880853
64;out-context disappearing;11,77775066;22,99762432;31,76111047;22,22904578;1730000;721,0091814;682,143716;1263,868039;799,970651
65;out-context disappearing;28,51510158;33,82459114;32,4520897;26,84309906;3902000;596,7485507;666,6200719;1285,224959;625,5538462
66;out-context disappearing;5,257554514;37,41312621;-42,63204605;56,26687877;2633000;850,087712;577,7318765;1447,122085;763,8054321
67;out-context disappearing;42,10955336;17,92357377;-1,528077722;29,18891201;2796000;471,8797375;502,3231598;1293,078032;782,8863592
68;out-context disappearing;27,09485403;21,93229303;-14,92699874;26,92851544;3484000;691,8493364;786,0699847;1186,930434;627,3848031
70;out-context disappearing;33,98590907;13,89950211;14,97930695;11,19052199;1773000;549,3975544;605,9532358;1193,558213;684,5944664
71;out-context disappearing;30,90550583;14,57823276;-3,452340001;33,6762579;2613000;473,1484903;536,9432625;1188,966736;480,3716451
72;out-context disappearing;39,27052225;43,03622625;6,545094839;40,94503318;2351000;497,8300718;627,6181185;976,5509724;501,8297751
73;out-context disappearing;27,75059428;21,08344945;-59,14653472;48,25371123;2531000;453,0848692;485,2604763;1709,296647;806,5463405
74;out-context disappearing;47,6964537;4,216940741;-19,38522341;8,443477443;2981000;610,8330576;811,523078;1374,602395;745,1878419
75;out-context disappearing;15,45451872;77,34934271;13,8664215;56,18381324;2083000;604,0323532;721,330354;1320,049886;545,6982686
76;out-context disappearing;32,59783723;42,17746643;-39,21750651;43,72351315;2781000;422,0134556;696,6459099;1241,84452;569,794486
77;out-context disappearing;27,49529279;33,84621836;-23,12530079;36,16582417;2582000;524,8682649;729,4212918;1212,016356;1008,941554
78;out-context disappearing;18,40997225;43,87461894;-7,275360532;47,68332641;4050000;558,6106646;721,3252403;1205,470853;743,0158356
79;out-context disappearing;12,17696851;42,99402343;-23,96802319;58,31049951;3219000;600,5961262;600,4885033;1074,568532;918,0348036
2;pulsing;25,11072528;33,55225405;7,938107076;27,74231285;13340000;1023,100516;1154,231788;2008,444194;1148,731985
3;pulsing;10,37129195;47,00712382;24,70895594;55,8070321;1656000;827,2155534;668,640895;1326,445973;780,3667764
4;pulsing;33,96867049;16,05631316;-10,00548492;13,75789102;3395000;475,5060889;519,2525254;1204,265656;678,6343894
5;pulsing;26,47879648;32,59224355;30,28711542;38,89992307;2703000;541,3151442;471,1154651;1191,575081;601,3987312
6;pulsing;21,53166396;41,56750467;-45,40682415;65,61826313;2972000;667,3317397;664,3037612;2520,731616;823,1151196
7;pulsing;42,32523339;16,34615739;30,97559578;46,3443874;2738000;537,0600841;595,5352808;1350,024714;700,2940161
8;pulsing;33,48829817;23,59847226;-3,10082627;22,87490941;2324000;615,6402505;877,3142506;1195,353882;823,6397829
9;pulsing;23,3119011;23,39379523;13,31747605;33,86676983;3871000;537,7408326;550,1511071;1241,735045;584,9243328
10;pulsing;25,50366558;16,09253555;30,54393539;14,8364853;2312000;808,732263;559,2077466;1401,064033;694,2610743
11;pulsing;44,6190696;14,02985906;-5,517678679;27,10138438;5699000;834,9309707;519,8717745;1237,342776;655,9509066
12;pulsing;48,62698085;5,831988774;-17,72406385;13,64387128;2918000;678,6667357;681,0331461;1403,065055;648,0936588
13;pulsing;29,5404807;22,89058902;5,706268766;19,49098799;8465000;763,2158269;773,9412173;1665,358494;746,2800187
14;pulsing;37,29750613;24,63567957;4,909235546;19,40565062;10286000;1046,178904;704,6197053;1589,232186;673,3618305
15;pulsing;34,48385175;23,87807232;-27,38857361;19,09164373;3043000;539,0204214;539,6419907;1358,667109;606,4459435
16;pulsing;30,56254166;27,90015677;13,48041644;25,92368893;3567000;567,1079265;532,7910423;1403,99241;544,7858958
17;pulsing;30,78007478;14,28474021;12,39919969;12,50049403;4172000;550,3752822;510,7752457;1123,100537;682,7320942
18;pulsing;50,73153533;14,07122369;1,464697084;18,42181224;5621000;987,2164176;560,230176;1151,256931;605,1265462
19;pulsing;22,66422711;32,70092718;6,284201158;15,9066121;1844000;519,6738621;549,7906072;1358,673456;761,5327534
20;pulsing;28,09804792;56,22854246;16,10894973;53,2026084;1856000;592,9195961;809,666742;1376,504164;801,5416744
21;pulsing;29,25857242;27,54313956;73,43266061;31,48676104;2328000;604,9240293;487,0023726;1746,097666;733,9319353
22;pulsing;22,05791313;15,70006835;6,894867883;12,61411194;5336000;514,4416099;543,4005343;1129,425395;676,0252954
60;pulsing;18,58919668;38,75727497;-18,41561811;27,88449501;13429000;852,9078744;1326,101965;2086,567721;1136,89556
61;pulsing;24,05288605;8,515792369;32,22101002;15,36735078;3902000;545,8043894;680,8054943;1227,485185;560,2928449
62;pulsing;22,13385846;27,57657651;-60,71960057;32,99411929;3168000;498,0599856;547,7249503;1626,940073;596,0536475
63;pulsing;46,99612464;4,997026875;-21,85983354;10,59858453;2910000;616,6633383;866,6859047;1422,447454;744,6687809
64;pulsing;37,28015152;18,92064225;22,38059683;6,852584487;4144000;632,7741834;621,0500834;1554,532943;838,1731337
65;pulsing;42,08382586;20,85205928;12,4942919;39,93155185;3562000;800,3082268;525,1888642;1318,041162;836,9820934
66;pulsing;16,24919804;28,42600634;1,158054293;29,01229814;13484000;764,7131183;1135,702911;2129,883853;1273,811766
67;pulsing;33,05651929;21,13148362;-15,17243445;51,64874095;2246000;495,8222382;539,0708957;1374,738767;623,4117845
68;pulsing;18,11827749;24,42506354;-50,39125042;33,34707657;2231000;650,7357638;562,2507519;1626,25765;586,3241979
70;pulsing;33,03849598;23,85768215;7,656452588;21,72034832;9343000;709,345684;845,2786045;1833,845895;698,3292902
71;pulsing;40,8226348;14,23033834;-11,2586539;39,32051013;3438000;662,0291369;539,8621386;1132,275336;663,5743586
72;pulsing;31,37159711;30,55961246;28,05691307;32,63718608;4109000;605,8132412;541,0875648;1395,487179;574,2598293
73;pulsing;40,97102451;12,29094051;33,58080252;33,15568116;2754000;747,4661848;614,9767197;1498,993801;688,6585684
74;pulsing;30,85306878;29,44266726;-8,828379595;38,75989741;4289000;550,682473;945,8189678;1625,207263;900,4422376
75;pulsing;47,27805823;23,36095636;36,64386366;33,33945607;2071000;562,2086436;538,1774941;1377,790948;576,865261
76;pulsing;29,6268229;28,8033504;8,048014897;39,4439988;4895000;500,7698664;626,1288164;1507,012484;611,2385212
77;pulsing;33,95325328;37,31866239;20,9965962;18,95532583;2797000;512,7300635;515,3682706;1157,880412;562,2693649
78;pulsing;19,29107869;19,08301274;-12,70751267;25,2559312;7532000;497,6227304;547,9166851;1483,524759;715,6204573
79;pulsing;13,92745477;33,02991561;-31,92030313;36,07755162;5191000;678,6151022;618,6887753;1463,58523;713,7274271
2;rotating;24,52563824;42,41799185;-5,820128277;34,19999713;6750000;739,5819219;1038,654159;1615,474337;991,0677755
3;rotating;30,46133945;16,85465383;1,149622886;25,61709115;2570000;677,3558962;650,125367;1273,208063;773,3127345
4;rotating;27,61876837;26,68279789;-22,13377526;24,13573717;3364000;634,7231871;689,5673555;1368,995415;724,1500798
5;rotating;43,27294607;37,92788632;-4,225266267;43,93821545;1941000;701,3917866;755,9010452;1564,740623;767,6421941
6;rotating;45,4126557;10,03624625;-30,44776119;13,3594188;2613000;728,8979998;746,841194;2433,529758;937,85288
7;rotating;27,97750438;17,72155658;-12,99019626;38,63162505;2980000;739,4099776;600,2876044;1431,099313;701,2372047
8;rotating;34,36304669;11,78210303;-3,291098794;12,50529699;3047000;646,4457798;689,9746279;1548,215233;881,4781652
9;rotating;36,46437253;13,08862663;57,18291573;31,97892014;3496000;705,5177955;692,8801578;1802,454808;785,9315377
10;rotating;48,10063252;6,266888941;-61,16036055;12,7792311;2231000;648,4606289;875,6943091;2031,898698;908,7850762
11;rotating;28,41373169;22,07994352;-3,590496121;18,35991449;9340000;807,0707827;771,9352316;1563,939843;800,6551392
12;rotating;54,04829862;14,97343009;-14,53663649;15,73614844;5601000;929,4320863;767,6952369;1291,078791;687,9804413
13;rotating;25,89995722;36,28658987;8,704551118;34,71392702;44281000;1963,445103;2529,847828;3965,371441;2692,02021
14;rotating;36,73517329;27,72112998;-7,882168286;24,75652496;25883000;1686,709336;1426,585675;2683,05706;1461,122776
15;rotating;35,01999629;40,35248618;16,49440653;34,200988;4067000;747,3675172;965,0424964;1359,207282;767,6664743
16;rotating;35,30511819;28,84849259;20,1964562;25,93851828;16652000;1357,15603;1094,099711;2171,007424;1413,4952
17;rotating;41,52228918;25,62448501;-2,07420014;27,48067837;9886000;1129,493043;1289,464145;1492,11208;1068,867347
18;rotating;47,29417499;11,53092236;-1,276819513;14,84212385;7418000;811,3307166;731,6824504;1487,568199;707,7798267
19;rotating;32,20555629;24,0092708;-13,82619942;24,37863545;2223000;668,6791969;614,9509166;1713,585264;722,5432382
20;rotating;34,37994045;40,4728602;64,15395674;29,54212877;4852000;736,1650834;726,6719921;2152,159671;656,9228108
21;rotating;47,87933494;27,89911242;29,34050981;35,39994733;3356000;793,3212691;617,0950382;1464,749663;643,3776718
22;rotating;35,32455706;13,80115097;1,725846692;13,4404397;4828000;806,6231144;755,2985244;1562,923252;755,0212576
60;rotating;17,27283816;24,39024051;-15,13030778;26,51414559;4109000;752,3321886;645,7939359;1267,687504;731,3796517
61;rotating;22,17853476;11,54099062;-13,02398148;21,83999705;3000000;821,4676107;757,1291002;1367,695989;783,6081446
62;rotating;25,1140135;21,54624929;0,985824043;30,61683977;6200000;752,4357738;634,1067925;1716,314606;944,5675798
63;rotating;53,69248959;5,419052007;22,02436451;14,37436162;4442000;902,4326875;867,0089656;1567,01522;730,2957375
64;rotating;21,70686002;16,1338193;5,470000212;13,35640273;7618000;756,4266323;693,3001845;1485,307784;752,5605573
65;rotating;25,66547789;44,17906264;-15,85063643;47,6350935;4047000;751,076493;1169,882848;1946,033266;1304,093001
66;rotating;16,97838865;22,58249584;-9,002455894;20,01289045;14687000;898,5446778;1074,062554;1943,487467;902,5236428
67;rotating;21,19493753;16,68608199;-10,7698453;42,87978928;4293000;648,9688728;643,8693419;1387,146992;762,6334988
68;rotating;27,92712134;18,67202628;-14,52811899;10,00173912;2899000;763,600408;666,5241643;1616,095717;988,281298
70;rotating;46,35921167;22,88041446;-32,5547037;41,26880802;4410000;821,5170392;577,445659;1844,607992;773,5096186
71;rotating;38,98983297;8,636560529;5,40851829;27,71960066;4141000;632,7439347;679,4721053;1387,085258;640,0850593
72;rotating;32,63812525;15,99103906;17,11135399;23,90867321;3102000;682,7539021;650,0121156;1277,664479;760,8976002
73;rotating;36,03112721;19,11974286;34,88118826;54,64962551;2668000;609,5709283;591,819013;1386,626573;882,1833329
74;rotating;44,46131893;18,03675314;-0,711072157;23,69221147;9633000;970,8678545;848,4347053;1980,195257;830,4630085
75;rotating;60,98271653;12,00773129;32,00862162;23,01347819;2492000;775,1700245;660,1216605;1658,695896;930,4001564
76;rotating;60,45611332;40,01123572;55,76398168;33,72408721;2590000;855,3016374;649,6016356;1780,142322;766,9287699
77;rotating;72,73444869;51,08134066;5,375233494;42,17395046;3746000;921,2089487;884,2072115;1739,570981;819,171026
78;rotating;15,47980793;22,73177451;-51,53779703;21,61959038;3844000;826,8164607;575,4084212;1816,522644;692,5185224
79;rotating;12,52058161;32,57064972;-14,91247225;54,23590047;5445000;929,6410879;675,6617715;1838,037161;896,3582097
2;split without replication;27,8310093;34,05742225;-2,988688276;20,04002494;4035000;678,3763665;597,243405;1386,90695;643,4100272
3;split without replication;38,039068;12,30863697;14,78729642;13,76809596;1457000;479,9285087;602,4284046;1360,652326;569,7873383
4;split without replication;26,5338511;22,03407845;9,966841728;16,60727662;2664000;539,5202317;507,6382213;1501,340899;544,0807792
5;split without replication;53,6436669;22,40094731;-52,80343491;40,05105308;1254000;577,6460868;618,8558757;1434,023045;798,9026957
6;split without replication;15,49513227;18,18556803;-46,46098004;16,62049606;2148000;653,4061365;567,768838;2011,131212;580,1641417
7;split without replication;28,00572617;15,1692259;0,02639064;33,61873051;2410000;566,1935844;570,9719319;1226,054339;782,4148916
8;split without replication;29,06333751;19,67387402;16,964058;14,89523511;1793000;481,2786527;680,8342476;1351,705673;717,7808479
9;split without replication;15,28945909;21,3781742;15,16365272;20,65104652;1996000;674,8580832;530,6892585;1571,506528;620,1686103
10;split without replication;52,69507537;5,76836784;-26,45873363;9,805957557;2504000;593,5151137;727,2087328;1416,67263;707,9463776
11;split without replication;26,7436306;14,95808756;30,50360939;33,57678622;3097000;561,5284747;507,2881755;1511,088264;661,5262776
12;split without replication;37,83762755;14,0790873;1,35895343;11,06073447;4035000;648,4265604;564,2431575;1842,687209;614,4872692
13;split without replication;30,64422118;24,07530133;8,60551559;20,66352964;22789000;1609,155728;1471,514814;3318,668999;1251,928133
14;split without replication;37,39545734;23,13248698;5,92536014;21,3767408;11969000;1034,069489;910,7302016;2241,231089;991,2880348
15;split without replication;39,33702806;21,88073212;-19,29401567;16,14531293;2883000;539,2337262;510,8993791;1381,851411;651,9892094
16;split without replication;35,29354428;29,09646842;-26,14041186;28,10771788;7093000;886,9216846;613,2934457;1865,647597;688,7430328
17;split without replication;42,76615506;14,00379083;2,63229453;12,93636814;10110000;1090,620482;859,7824412;1709,114743;724,3742381
18;split without replication;39,63605614;25,97144501;4,931025456;27,3430109;17551000;1467,455658;1328,996439;2695,912225;1197,520817
19;split without replication;19,4906183;28,43306265;-43,14576384;24,10001749;1879000;587,8873227;679,3438816;1481,432956;521,5818236
20;split without replication;33,5484939;59,45600197;84,94578649;35,77387662;2062000;583,8625599;1132,908585;2398,188435;846,841221
21;split without replication;35,17081281;25,64635882;42,49497791;46,39614769;3461000;834,8031155;660,7379647;1896,837095;1036,876949
22;split without replication;37,02327336;32,24064062;43,62255152;40,61676436;2464000;576,8576639;564,5360192;1452,586736;648,9752175
60;split without replication;14,62797075;39,79392286;-27,44466115;33,14059973;10879000;772,8739875;1246,381582;2011,610005;1223,927641
61;split without replication;14,68151498;17,57901023;-21,31417521;36,47505502;2699000;645,4078246;509,8575865;1268,20386;547,4494126
62;split without replication;21,53891061;25,15069046;-11,74012757;24,99166647;4578000;652,3655222;655,0685552;1880,884745;709,5868977
63;split without replication;70,55078026;4,285400929;-14,81935606;15,36451559;1840000;1034,290808;770,6278919;1142,749462;635,4036695
64;split without replication;30,39018745;21,05475001;13,89635765;14,7104833;1137000;502,3982291;497,7161755;1298,068081;604,540519
65;split without replication;34,83449551;28,46284212;-40,79452426;21,83526786;1628000;641,2036792;481,5882471;1570,24322;562,7897455
66;split without replication;13,93135423;28,99441573;-14,90128528;29,08317761;6313000;670,6085929;798,4121918;1491,682974;783,4272017
67;split without replication;18,00049731;8,593979374;-27,03553678;22,78875887;1684000;656,1181708;706,9186325;1353,701959;561,0537956
68;split without replication;18,59188266;18,38935285;-24,03999924;22,25203509;8777000;706,1384497;843,0855401;1728,303004;831,5846516
70;split without replication;34,93497463;12,27867574;2,755673286;22,62239401;1714000;524,7359768;594,6934108;1221,057267;687,2457742
71;split without replication;49,45113639;18,39897844;12,66222005;59,46012391;3613000;748,2071724;556,7081521;1835,498618;807,9633994
72;split without replication;27,54986548;18,3625602;36,15853634;31,70984439;2372000;515,3800582;511,855048;1403,866055;660,5909101
73;split without replication;26,95670689;21,96505622;-49,66797051;40,40643044;3629000;654,4416817;705,124907;1680,338862;835,3381776
74;split without replication;48,63786579;5,406502527;84,26351263;19,46563224;1555000;491,0527313;673,7226021;2536,372052;598,4619344
75;split without replication;48,72748491;26,86768756;35,07363133;31,25756669;2055000;756,6183588;802,5275324;1532,685364;581,4074625
76;split without replication;30,01783892;34,04343092;-29,00919948;37,43623079;1817000;497,5923594;540,8381628;1255,060566;644,6844399
77;split without replication;24,24794596;40,98191838;-34,43226859;30,98677241;4539000;531,040199;827,9985297;1494,343067;593,568896
78;split without replication;16,96206529;56,75490838;14,16696533;42,69929784;1796000;633,8292643;741,1978843;1199,122291;552,9991271
79;split without replication;33,05514656;1,285018155;14,73416745;1,46919104;1063000;533,181096;881,6331213;1243,004838;979,2055465
2;static;29,44633885;23,3664205;-9,073359557;23,89321706;5750000;609,5024229;543,7636729;1288,408228;575,2276372
3;static;40,6500429;7,91987054;30,12823129;13,59103933;2961000;600,6412665;500,7170044;1318,110075;491,8919365
4;static;34,69488598;17,80132772;-27,33000967;21,13728202;4223000;583,7660857;498,5644602;1188,606501;682,5436721
